"","orig.dest","orig","dest","year","orig_code","dest_code","flows","contig","comlang_off","colony","dist","col45","landlocked_orig","landlocked_dest","gdp_pc_dest","gdp_pc_orig","population_dest","population_orig"
"7046","GBR_ISL","GBR","ISL",2000,826,352,77,0,0,0,1891.859,0,0,0,35331.9243637343,33652.3326553618,280439,58923305
"7047","GBR_ISL","GBR","ISL",2005,826,352,306,0,0,0,1891.859,0,0,0,40870.774459084,37578.6790788596,294976,60287953
"7048","GBR_ISL","GBR","ISL",2010,826,352,500,0,0,0,1891.859,0,0,0,40309.0233756715,37021.584937031,320342,63459801
"7049","GBR_ISL","GBR","ISL",2015,826,352,609,0,0,0,1891.859,0,0,0,44406.3045338557,39240.4047358363,330237,65860149
"7050","GBR_ISL","GBR","ISL",2020,826,352,894,0,0,0,1891.859,0,0,0,47543.609714009,36726.6358507556,341250,67886004
"7051","GEO_ISL","GEO","ISL",2000,268,352,5,0,0,0,4824.93,0,0,0,35331.9243637343,3334.70275776903,280439,4362184
"7052","GEO_ISL","GEO","ISL",2005,268,352,16,0,0,0,4824.93,0,0,0,40870.774459084,5003.08183470924,294976,4210158
"7053","GEO_ISL","GEO","ISL",2010,268,352,4,0,0,0,4824.93,0,0,0,40309.0233756715,6814.02145919676,320342,4099096
"7054","GEO_ISL","GEO","ISL",2015,268,352,4,0,0,0,4824.93,0,0,0,44406.3045338557,9424.36950745276,330237,4024180
"7055","GEO_ISL","GEO","ISL",2020,268,352,32,0,0,0,4824.93,0,0,0,47543.609714009,11021.5967063358,341250,3989175
"7056","GHA_ISL","GHA","ISL",2000,288,352,6,0,0,0,6749.819,0,0,0,35331.9243637343,3083.19624832898,280439,19278850
"7057","GHA_ISL","GHA","ISL",2005,288,352,24,0,0,0,6749.819,0,0,0,40870.774459084,3462.56879085212,294976,21814648
"7058","GHA_ISL","GHA","ISL",2010,288,352,26,0,0,0,6749.819,0,0,0,40309.0233756715,4155.73250259282,320342,24779614
"7059","GHA_ISL","GHA","ISL",2015,288,352,43,0,0,0,6749.819,0,0,0,44406.3045338557,5157.03514315004,330237,27849203
"7060","GHA_ISL","GHA","ISL",2020,288,352,109,0,0,0,6749.819,0,0,0,47543.609714009,5910.26110336305,341250,31072945
"7061","GIN_ISL","GIN","ISL",2000,324,352,3,0,0,0,6100.611,0,0,0,35331.9243637343,1440.05348474979,280439,8240735
"7062","GIN_ISL","GIN","ISL",2005,324,352,6,0,0,0,6100.611,0,0,0,40870.774459084,1524.57182617226,294976,9109585
"7063","GIN_ISL","GIN","ISL",2010,324,352,6,0,0,0,6100.611,0,0,0,40309.0233756715,1573.51345831819,320342,10192168
"7064","GIN_ISL","GIN","ISL",2015,324,352,4,0,0,0,6100.611,0,0,0,44406.3045338557,1781.40012365777,330237,11432096
"7065","GIN_ISL","GIN","ISL",2020,324,352,7,0,0,0,6100.611,0,0,0,47543.609714009,2279.60852589517,341250,13132792
"7066","GMB_ISL","GMB","ISL",2000,270,352,0,0,0,0,5656.037,0,0,0,35331.9243637343,2573.57257440882,280439,1317708
"7067","GMB_ISL","GMB","ISL",2005,270,352,5,0,0,0,5656.037,0,0,0,40870.774459084,2509.96597458517,294976,1543745
"7068","GMB_ISL","GMB","ISL",2010,270,352,4,0,0,0,5656.037,0,0,0,40309.0233756715,2636.25824221794,320342,1793199
"7069","GMB_ISL","GMB","ISL",2015,270,352,10,0,0,0,5656.037,0,0,0,44406.3045338557,2299.76567332183,330237,2085860
"7070","GMB_ISL","GMB","ISL",2020,270,352,10,0,0,0,5656.037,0,0,0,47543.609714009,2440.01099071959,341250,2416664
"7071","GNQ_ISL","GNQ","ISL",2000,226,352,0,0,0,0,7163.272,0,0,0,35331.9243637343,13924.2224020125,280439,606180
"7072","GNQ_ISL","GNQ","ISL",2005,226,352,0,0,0,0,7163.272,0,0,0,40870.774459084,31410.4916800318,294976,749527
"7073","GNQ_ISL","GNQ","ISL",2010,226,352,0,0,0,0,7163.272,0,0,0,40309.0233756715,33394.4284549986,320342,943640
"7074","GNQ_ISL","GNQ","ISL",2015,226,352,2,0,0,0,7163.272,0,0,0,44406.3045338557,27271.3626341652,330237,1168575
"7075","GNQ_ISL","GNQ","ISL",2020,226,352,4,0,0,0,7163.272,0,0,0,47543.609714009,17203.9506818132,341250,1402985
"7076","GRC_ISL","GRC","ISL",2000,300,352,3,0,0,0,4166.699,0,0,0,35331.9243637343,24217.7617307261,280439,11082103
"7077","GRC_ISL","GRC","ISL",2005,300,352,10,0,0,0,4166.699,0,0,0,40870.774459084,28969.6051738191,294976,11224800
"7078","GRC_ISL","GRC","ISL",2010,300,352,25,0,0,0,4166.699,0,0,0,40309.0233756715,28200.8869355074,320342,10887640
"7079","GRC_ISL","GRC","ISL",2015,300,352,49,0,0,0,4166.699,0,0,0,44406.3045338557,23030.9138760515,330237,10659737
"7080","GRC_ISL","GRC","ISL",2020,300,352,293,0,0,0,4166.699,0,0,0,47543.609714009,22107.6858147106,341250,10423056
"7081","GTM_ISL","GTM","ISL",2000,320,352,0,0,0,0,7519.979,0,0,0,35331.9243637343,5921.69047722316,280439,11650744
"7082","GTM_ISL","GTM","ISL",2005,320,352,3,0,0,0,7519.979,0,0,0,40870.774459084,6185.46161884248,294976,13096028
"7083","GTM_ISL","GTM","ISL",2010,320,352,3,0,0,0,7519.979,0,0,0,40309.0233756715,6646.24691472207,320342,14630420
"7084","GTM_ISL","GTM","ISL",2015,320,352,5,0,0,0,7519.979,0,0,0,44406.3045338557,7252.2647782969,330237,16252425
"7085","GTM_ISL","GTM","ISL",2020,320,352,3,0,0,0,7519.979,0,0,0,47543.609714009,7409.3690454495,341250,17915567
"7086","GUY_ISL","GUY","ISL",2000,328,352,0,0,0,0,7001.517,0,0,0,35331.9243637343,6774.21061051955,280439,746718
"7087","GUY_ISL","GUY","ISL",2005,328,352,7,0,0,0,7001.517,0,0,0,40870.774459084,6911.69649117586,294976,746156
"7088","GUY_ISL","GUY","ISL",2010,328,352,2,0,0,0,7001.517,0,0,0,40309.0233756715,8606.18083580405,320342,749430
"7089","GUY_ISL","GUY","ISL",2015,328,352,2,0,0,0,7001.517,0,0,0,44406.3045338557,9825.46552268381,330237,767433
"7090","GUY_ISL","GUY","ISL",2020,328,352,4,0,0,0,7001.517,0,0,0,47543.609714009,16912.557975061,341250,786559
"7091","HND_ISL","HND","ISL",2000,340,352,0,0,0,0,7420.994,0,0,0,35331.9243637343,3367.72531499944,280439,6574510
"7092","HND_ISL","HND","ISL",2005,340,352,17,0,0,0,7420.994,0,0,0,40870.774459084,3788.11761537328,294976,7458982
"7093","HND_ISL","HND","ISL",2010,340,352,8,0,0,0,7420.994,0,0,0,40309.0233756715,4105.55692939842,320342,8317467
"7094","HND_ISL","HND","ISL",2015,340,352,12,0,0,0,7420.994,0,0,0,44406.3045338557,4258.41229792322,330237,9112904
"7095","HND_ISL","HND","ISL",2020,340,352,25,0,0,0,7420.994,0,0,0,47543.609714009,4193.53220103765,341250,9904608
"7096","HRV_ISL","HRV","ISL",2000,191,352,14,0,0,0,3089.354,0,0,0,35331.9243637343,15697.6447937474,280439,4428075
"7097","HRV_ISL","HRV","ISL",2005,191,352,28,0,0,0,3089.354,0,0,0,40870.774459084,19826.4240968693,294976,4378066
"7098","HRV_ISL","HRV","ISL",2010,191,352,97,0,0,0,3089.354,0,0,0,40309.0233756715,20671.5038589203,320342,4328163
"7099","HRV_ISL","HRV","ISL",2015,191,352,55,0,0,0,3089.354,0,0,0,44406.3045338557,20852.2926316115,330237,4232874
"7100","HRV_ISL","HRV","ISL",2020,191,352,925,0,0,0,3089.354,0,0,0,47543.609714009,21991.7540302508,341250,4105268
"7101","HTI_ISL","HTI","ISL",2000,332,352,0,0,0,0,6303.414,0,0,0,35331.9243637343,2607.13019305534,280439,8463802
"7102","HTI_ISL","HTI","ISL",2005,332,352,0,0,0,0,6303.414,0,0,0,40870.774459084,2560.11407522597,294976,9195289
"7103","HTI_ISL","HTI","ISL",2010,332,352,10,0,0,0,6303.414,0,0,0,40309.0233756715,2669.34513851213,320342,9949318
"7104","HTI_ISL","HTI","ISL",2015,332,352,7,0,0,0,6303.414,0,0,0,44406.3045338557,2882.10137318303,330237,10695540
"7105","HTI_ISL","HTI","ISL",2020,332,352,6,0,0,0,6303.414,0,0,0,47543.609714009,2709.12719373085,341250,11402533
"7106","HUN_ISL","HUN","ISL",2000,348,352,4,0,0,0,3077.932,0,1,0,35331.9243637343,17850.0233568719,280439,10220509
"7107","HUN_ISL","HUN","ISL",2005,348,352,30,0,0,0,3077.932,0,1,0,40870.774459084,22413.3916168484,294976,10085942
"7108","HUN_ISL","HUN","ISL",2010,348,352,203,0,0,0,3077.932,0,1,0,40309.0233756715,22446.6936807048,320342,9927380
"7109","HUN_ISL","HUN","ISL",2015,348,352,249,0,0,0,3077.932,0,1,0,44406.3045338557,25484.4111766981,330237,9777925
"7110","HUN_ISL","HUN","ISL",2020,348,352,554,0,0,0,3077.932,0,1,0,47543.609714009,28982.4480102403,341250,9660350
"7111","IDN_ISL","IDN","ISL",2000,360,352,5,0,0,0,12415.38,0,0,0,35331.9243637343,5869.01631724428,280439,211513822
"7112","IDN_ISL","IDN","ISL",2005,360,352,23,0,0,0,12415.38,0,0,0,40870.774459084,6898.86132860477,294976,226289468
"7113","IDN_ISL","IDN","ISL",2010,360,352,73,0,0,0,12415.38,0,0,0,40309.0233756715,8674.73529721143,320342,241834226
"7114","IDN_ISL","IDN","ISL",2015,360,352,41,0,0,0,12415.38,0,0,0,44406.3045338557,10643.7328728402,330237,258383257
"7115","IDN_ISL","IDN","ISL",2020,360,352,50,0,0,0,12415.38,0,0,0,47543.609714009,12071.2122180547,341250,273523621
"7116","IND_ISL","IND","ISL",2000,356,352,27,0,0,0,7600.424,0,0,0,35331.9243637343,2418.34641337055,280439,1056575548
"7117","IND_ISL","IND","ISL",2005,356,352,100,0,0,0,7600.424,0,0,0,40870.774459084,3088.44801605977,294976,1147609924
"7118","IND_ISL","IND","ISL",2010,356,352,184,0,0,0,7600.424,0,0,0,40309.0233756715,4280.13086016465,320342,1234281163
"7119","IND_ISL","IND","ISL",2015,356,352,95,0,0,0,7600.424,0,0,0,44406.3045338557,5585.24678620114,330237,1310152392
"7120","IND_ISL","IND","ISL",2020,356,352,110,0,0,0,7600.424,0,0,0,47543.609714009,6281.50327980997,341250,1380004385
"7121","IRL_ISL","IRL","ISL",2000,372,352,6,0,0,0,1499.031,0,0,0,35331.9243637343,40118.862830243,280439,3783095
"7122","IRL_ISL","IRL","ISL",2005,372,352,21,0,0,0,1499.031,0,0,0,40870.774459084,47808.720278069,294976,4141218
"7123","IRL_ISL","IRL","ISL",2010,372,352,55,0,0,0,1499.031,0,0,0,40309.0233756715,44282.1411843918,320342,4554330
"7124","IRL_ISL","IRL","ISL",2015,372,352,58,0,0,0,1499.031,0,0,0,44406.3045338557,60327.0317445412,330237,4652420
"7125","IRL_ISL","IRL","ISL",2020,372,352,108,0,0,0,1499.031,0,0,0,47543.609714009,76792.1461466185,341250,4937796
"7126","IRN_ISL","IRN","ISL",2000,364,352,1,0,0,0,5704.068,0,0,0,35331.9243637343,12482.9672823391,280439,65623397
"7127","IRN_ISL","IRN","ISL",2005,364,352,13,0,0,0,5704.068,0,0,0,40870.774459084,15328.319009541,294976,69762345
"7128","IRN_ISL","IRN","ISL",2010,364,352,29,0,0,0,5704.068,0,0,0,40309.0233756715,17617.33854681,320342,73762519
"7129","IRN_ISL","IRN","ISL",2015,364,352,54,0,0,0,5704.068,0,0,0,44406.3045338557,16148.9761148561,330237,78492208
"7130","IRN_ISL","IRN","ISL",2020,364,352,126,0,0,0,5704.068,0,0,0,47543.609714009,16182.7494977977,341250,83992953
"7131","IRQ_ISL","IRQ","ISL",2000,368,352,3,0,0,0,5585.091,0,0,0,35331.9243637343,5235.44187140257,280439,23497589
"7132","IRQ_ISL","IRQ","ISL",2005,368,352,2,0,0,0,5585.091,0,0,0,40870.774459084,11153.6442116277,294976,26922279
"7133","IRQ_ISL","IRQ","ISL",2010,368,352,1,0,0,0,5585.091,0,0,0,40309.0233756715,12548.1857089256,320342,29741977
"7134","IRQ_ISL","IRQ","ISL",2015,368,352,0,0,0,0,5585.091,0,0,0,44406.3045338557,14563.3866776639,330237,35572269
"7135","IRQ_ISL","IRQ","ISL",2020,368,352,68,0,0,0,5585.091,0,0,0,47543.609714009,13370.7029652707,341250,40222503
"7136","ISR_ISL","ISR","ISL",2000,376,352,2,0,0,0,5242.824,0,0,0,35331.9243637343,27667.0357649574,280439,5945949
"7137","ISR_ISL","ISR","ISL",2005,376,352,7,0,0,0,5242.824,0,0,0,40870.774459084,27765.712173111,294976,6529470
"7138","ISR_ISL","ISR","ISL",2010,376,352,10,0,0,0,5242.824,0,0,0,40309.0233756715,30452.515301631,320342,7346446
"7139","ISR_ISL","ISR","ISL",2015,376,352,13,0,0,0,5242.824,0,0,0,44406.3045338557,33375.8068656415,330237,7978496
"7140","ISR_ISL","ISR","ISL",2020,376,352,7,0,0,0,5242.824,0,0,0,47543.609714009,34297.7450057863,341250,8655541
"7141","ITA_ISL","ITA","ISL",2000,380,352,37,0,0,0,3307.978,0,0,0,35331.9243637343,36595.3593877571,280439,56692178
"7142","ITA_ISL","ITA","ISL",2005,380,352,317,0,0,0,3307.978,0,0,0,40870.774459084,37314.620365424,294976,58281209
"7143","ITA_ISL","ITA","ISL",2010,380,352,373,0,0,0,3307.978,0,0,0,40309.0233756715,36205.8134838177,320342,59325232
"7144","ITA_ISL","ITA","ISL",2015,380,352,327,0,0,0,3307.978,0,0,0,44406.3045338557,35049.1120343691,330237,60578489
"7145","ITA_ISL","ITA","ISL",2020,380,352,546,0,0,0,3307.978,0,0,0,47543.609714009,33540.7593887336,341250,60461828
"7146","JAM_ISL","JAM","ISL",2000,388,352,0,0,0,0,6555.926,0,0,0,35331.9243637343,8183.29836840774,280439,2654698
"7147","JAM_ISL","JAM","ISL",2005,388,352,7,0,0,0,6555.926,0,0,0,40870.774459084,8404.10238885939,294976,2740000
"7148","JAM_ISL","JAM","ISL",2010,388,352,4,0,0,0,6555.926,0,0,0,40309.0233756715,8069.99919330106,320342,2810464
"7149","JAM_ISL","JAM","ISL",2015,388,352,6,0,0,0,6555.926,0,0,0,44406.3045338557,8122.86732813159,330237,2891024
"7150","JAM_ISL","JAM","ISL",2020,388,352,6,0,0,0,6555.926,0,0,0,47543.609714009,7569.98876260553,341250,2961161
"7151","JOR_ISL","JOR","ISL",2000,400,352,2,0,0,0,5310.568,0,0,0,35331.9243637343,7743.68280678593,280439,5122495
"7152","JOR_ISL","JOR","ISL",2005,400,352,6,0,0,0,5310.568,0,0,0,40870.774459084,9466.43454081838,294976,5765639
"7153","JOR_ISL","JOR","ISL",2010,400,352,5,0,0,0,5310.568,0,0,0,40309.0233756715,10337.6278095088,320342,7261541
"7154","JOR_ISL","JOR","ISL",2015,400,352,4,0,0,0,5310.568,0,0,0,44406.3045338557,8761.2145942977,330237,9266573
"7155","JOR_ISL","JOR","ISL",2020,400,352,8,0,0,0,5310.568,0,0,0,47543.609714009,8209.39681363664,341250,10203140
"7156","JPN_ISL","JPN","ISL",2000,392,352,1,0,0,0,8808.42,0,0,0,35331.9243637343,34660.8423472514,280439,127524168
"7157","JPN_ISL","JPN","ISL",2005,392,352,37,0,0,0,8808.42,0,0,0,40870.774459084,36473.890028107,294976,128326115
"7158","JPN_ISL","JPN","ISL",2010,392,352,62,0,0,0,8808.42,0,0,0,40309.0233756715,36281.3274200043,320342,128542349
"7159","JPN_ISL","JPN","ISL",2015,392,352,111,0,0,0,8808.42,0,0,0,44406.3045338557,38104.0345083654,330237,127985139
"7160","JPN_ISL","JPN","ISL",2020,392,352,83,0,0,0,8808.42,0,0,0,47543.609714009,37947.7055156354,341250,126476458
"7161","KAZ_ISL","KAZ","ISL",2000,398,352,2,0,0,0,6169.426,0,1,0,35331.9243637343,9660.33947943809,280439,14922724
"7162","KAZ_ISL","KAZ","ISL",2005,398,352,7,0,0,0,6169.426,0,1,0,40870.774459084,15329.9781724319,294976,15402803
"7163","KAZ_ISL","KAZ","ISL",2010,398,352,7,0,0,0,6169.426,0,1,0,40309.0233756715,19642.4960554179,320342,16252273
"7164","KAZ_ISL","KAZ","ISL",2015,398,352,3,0,0,0,6169.426,0,1,0,44406.3045338557,22708.0017102287,330237,17572010
"7165","KAZ_ISL","KAZ","ISL",2020,398,352,12,0,0,0,6169.426,0,1,0,47543.609714009,24451.0080642836,341250,18776707
"7166","KEN_ISL","KEN","ISL",2000,404,352,4,0,0,0,8696.037,0,0,0,35331.9243637343,2293.75270500575,280439,31964557
"7167","KEN_ISL","KEN","ISL",2005,404,352,30,0,0,0,8696.037,0,0,0,40870.774459084,2386.970679395,294976,36624897
"7168","KEN_ISL","KEN","ISL",2010,404,352,46,0,0,0,8696.037,0,0,0,40309.0233756715,2658.19699424746,320342,42030684
"7169","KEN_ISL","KEN","ISL",2015,404,352,107,0,0,0,8696.037,0,0,0,44406.3045338557,3020.48175403193,330237,47878339
"7170","KEN_ISL","KEN","ISL",2020,404,352,67,0,0,0,8696.037,0,0,0,47543.609714009,3308.5614365604,341250,53771300
"7171","KGZ_ISL","KGZ","ISL",2000,417,352,0,0,0,0,6101.94,0,1,0,35331.9243637343,2340.11814732931,280439,4920712
"7172","KGZ_ISL","KGZ","ISL",2005,417,352,1,0,0,0,6101.94,0,1,0,40870.774459084,2731.54307175942,294976,5075340
"7173","KGZ_ISL","KGZ","ISL",2010,417,352,2,0,0,0,6101.94,0,1,0,40309.0233756715,3150.0597940733,320342,5422298
"7174","KGZ_ISL","KGZ","ISL",2015,417,352,4,0,0,0,6101.94,0,1,0,44406.3045338557,3712.15651307738,330237,5959126
"7175","KGZ_ISL","KGZ","ISL",2020,417,352,4,0,0,0,6101.94,0,1,0,47543.609714009,3751.69992646602,341250,6524191
"7176","KHM_ISL","KHM","ISL",2000,116,352,0,0,0,0,10499.88,0,0,0,35331.9243637343,1343.75193681963,280439,12155241
"7177","KHM_ISL","KHM","ISL",2005,116,352,2,0,0,0,10499.88,0,0,0,40870.774459084,1930.12500384017,294976,13273355
"7178","KHM_ISL","KHM","ISL",2010,116,352,1,0,0,0,10499.88,0,0,0,40309.0233756715,2472.2310804209,320342,14312205
"7179","KHM_ISL","KHM","ISL",2015,116,352,0,0,0,0,10499.88,0,0,0,44406.3045338557,3232.73807609192,330237,15521435
"7180","KHM_ISL","KHM","ISL",2020,116,352,1,0,0,0,10499.88,0,0,0,47543.609714009,3789.37589948098,341250,16718971
"7181","KOR_ISL","KOR","ISL",2000,410,352,0,0,0,0,8396.076,0,0,0,35331.9243637343,21446.2513384732,280439,47379237
"7182","KOR_ISL","KOR","ISL",2005,410,352,4,0,0,0,8396.076,0,0,0,40870.774459084,26469.0908995699,294976,48701069
"7183","KOR_ISL","KOR","ISL",2010,410,352,13,0,0,0,8396.076,0,0,0,40309.0233756715,31926.8927110676,320342,49545638
"7184","KOR_ISL","KOR","ISL",2015,410,352,27,0,0,0,8396.076,0,0,0,44406.3045338557,36011.4575732858,330237,50823087
"7185","KOR_ISL","KOR","ISL",2020,410,352,21,0,0,0,8396.076,0,0,0,47543.609714009,39329.0554864507,341250,51269183
"7186","KWT_ISL","KWT","ISL",2000,414,352,0,0,0,0,6140.833,0,0,0,35331.9243637343,72917.941064633,280439,2045123
"7187","KWT_ISL","KWT","ISL",2005,414,352,0,0,0,0,6140.833,0,0,0,40870.774459084,94278.6728942083,294976,2270196
"7188","KWT_ISL","KWT","ISL",2010,414,352,0,0,0,0,6140.833,0,0,0,40309.0233756715,74438.4331557331,320342,2991884
"7189","KWT_ISL","KWT","ISL",2015,414,352,0,0,0,0,6140.833,0,0,0,44406.3045338557,68592.6510282734,330237,3835588
"7190","KWT_ISL","KWT","ISL",2020,414,352,0,0,0,0,6140.833,0,0,0,47543.609714009,57261.081023469,341250,4270563
"7191","LAO_ISL","LAO","ISL",2000,418,352,0,0,0,0,9746.758,0,1,0,35331.9243637343,2338.24311684326,280439,5323701
"7192","LAO_ISL","LAO","ISL",2005,418,352,0,0,0,0,9746.758,0,1,0,40870.774459084,2965.37896009197,294976,5751675
"7193","LAO_ISL","LAO","ISL",2010,418,352,0,0,0,0,9746.758,0,1,0,40309.0233756715,4000.89692675705,320342,6249168
"7194","LAO_ISL","LAO","ISL",2015,418,352,0,0,0,0,9746.758,0,1,0,44406.3045338557,5443.68791821084,330237,6741160
"7195","LAO_ISL","LAO","ISL",2020,418,352,0,0,0,0,9746.758,0,1,0,47543.609714009,6416.4898424151,341250,7275556
"7196","LBN_ISL","LBN","ISL",2000,422,352,2,0,0,0,5106.05,0,0,0,35331.9243637343,13446.0633352169,280439,3842774
"7197","LBN_ISL","LBN","ISL",2005,422,352,3,0,0,0,5106.05,0,0,0,40870.774459084,13168.5381024871,294976,4698761
"7198","LBN_ISL","LBN","ISL",2010,422,352,9,0,0,0,5106.05,0,0,0,40309.0233756715,17444.5042630524,320342,4953064
"7199","LBN_ISL","LBN","ISL",2015,422,352,5,0,0,0,5106.05,0,0,0,44406.3045338557,14253.8359598533,330237,6532681
"7200","LBN_ISL","LBN","ISL",2020,422,352,5,0,0,0,5106.05,0,0,0,47543.609714009,9311.43338351258,341250,6825442
"7201","LBR_ISL","LBR","ISL",2000,430,352,0,0,0,0,6496.945,0,0,0,35331.9243637343,1128.66503080875,280439,2848447
"7202","LBR_ISL","LBR","ISL",2005,430,352,0,0,0,0,6496.945,0,0,0,40870.774459084,837.33949665844,294976,3218114
"7203","LBR_ISL","LBR","ISL",2010,430,352,2,0,0,0,6496.945,0,0,0,40309.0233756715,1007.58528522449,320342,3891357
"7204","LBR_ISL","LBR","ISL",2015,430,352,2,0,0,0,6496.945,0,0,0,44406.3045338557,1132.90635522144,330237,4472229
"7205","LBR_ISL","LBR","ISL",2020,430,352,9,0,0,0,6496.945,0,0,0,47543.609714009,964.678102753694,341250,5057677
"7206","LBY_ISL","LBY","ISL",2000,434,352,0,0,0,0,4242.284,0,0,0,35331.9243637343,31054.3365879535,280439,5357893
"7207","LBY_ISL","LBY","ISL",2005,434,352,1,0,0,0,4242.284,0,0,0,40870.774459084,36894.22519556,294976,5798615
"7208","LBY_ISL","LBY","ISL",2010,434,352,1,0,0,0,4242.284,0,0,0,40309.0233756715,32157.5679057742,320342,6197667
"7209","LBY_ISL","LBY","ISL",2015,434,352,2,0,0,0,4242.284,0,0,0,44406.3045338557,6154.28463044057,330237,6418315
"7210","LBY_ISL","LBY","ISL",2020,434,352,6,0,0,0,4242.284,0,0,0,47543.609714009,4700.09442334188,341250,6871287
"7211","LKA_ISL","LKA","ISL",2000,144,352,8,0,0,0,9891.838,0,0,0,35331.9243637343,5486.69992849455,280439,18777606
"7212","LKA_ISL","LKA","ISL",2005,144,352,38,0,0,0,9891.838,0,0,0,40870.774459084,6371.29069245621,294976,19544988
"7213","LKA_ISL","LKA","ISL",2010,144,352,47,0,0,0,9891.838,0,0,0,40309.0233756715,8390.68531758687,320342,20261738
"7214","LKA_ISL","LKA","ISL",2015,144,352,35,0,0,0,9891.838,0,0,0,44406.3045338557,11034.4085259692,330237,20908024
"7215","LKA_ISL","LKA","ISL",2020,144,352,17,0,0,0,9891.838,0,0,0,47543.609714009,11854.6045320469,341250,21413250
"7216","LTU_ISL","LTU","ISL",2000,440,352,101,0,0,0,2797.459,0,0,0,35331.9243637343,12183.048285147,280439,3501842
"7217","LTU_ISL","LTU","ISL",2005,440,352,572,0,0,0,2797.459,0,0,0,40870.774459084,18447.2135036914,294976,3344259
"7218","LTU_ISL","LTU","ISL",2010,440,352,1896,0,0,0,2797.459,0,0,0,40309.0233756715,20926.5193586244,320342,3123825
"7219","LTU_ISL","LTU","ISL",2015,440,352,932,0,0,0,2797.459,0,0,0,44406.3045338557,26845.491412818,330237,2931872
"7220","LTU_ISL","LTU","ISL",2020,440,352,4128,0,0,0,2797.459,0,0,0,47543.609714009,31881.7072118666,341250,2722291
"7221","LUX_ISL","LUX","ISL",2000,442,352,2,0,0,0,2319.428,0,1,0,35331.9243637343,81765.0219544786,280439,436106
"7222","LUX_ISL","LUX","ISL",2005,442,352,1,0,0,0,2319.428,0,1,0,40870.774459084,90074.6788708943,294976,457848
"7223","LUX_ISL","LUX","ISL",2010,442,352,4,0,0,0,2319.428,0,1,0,40309.0233756715,91591.3909984609,320342,507890
"7224","LUX_ISL","LUX","ISL",2015,442,352,4,0,0,0,2319.428,0,1,0,44406.3045338557,94544.8745084269,330237,566741
"7225","LUX_ISL","LUX","ISL",2020,442,352,8,0,0,0,2319.428,0,1,0,47543.609714009,99089.3560523842,341250,625976
"7226","LVA_ISL","LVA","ISL",2000,428,352,30,0,0,0,2579.342,0,0,0,35331.9243637343,11188.5485470919,280439,2384150
"7227","LVA_ISL","LVA","ISL",2005,428,352,163,0,0,0,2579.342,0,0,0,40870.774459084,17672.6008224212,294976,2251996
"7228","LVA_ISL","LVA","ISL",2010,428,352,895,0,0,0,2579.342,0,0,0,40309.0233756715,18373.7722735539,320342,2118855
"7229","LVA_ISL","LVA","ISL",2015,428,352,474,0,0,0,2579.342,0,0,0,44406.3045338557,23037.2416489277,330237,1997675
"7230","LVA_ISL","LVA","ISL",2020,428,352,1738,0,0,0,2579.342,0,0,0,47543.609714009,25701.7979480243,341250,1886202
"7231","MAR_ISL","MAR","ISL",2000,504,352,16,0,0,0,3507.608,0,0,0,35331.9243637343,4529.35408429513,280439,28793672
"7232","MAR_ISL","MAR","ISL",2005,504,352,61,0,0,0,3507.608,0,0,0,40870.774459084,5443.59603819805,294976,30455563
"7233","MAR_ISL","MAR","ISL",2010,504,352,53,0,0,0,3507.608,0,0,0,40309.0233756715,6547.45816115362,320342,32343384
"7234","MAR_ISL","MAR","ISL",2015,504,352,40,0,0,0,3507.608,0,0,0,44406.3045338557,7415.9313715241,330237,34663608
"7235","MAR_ISL","MAR","ISL",2020,504,352,62,0,0,0,3507.608,0,0,0,47543.609714009,7259.26068566702,341250,36910558
"7236","MDA_ISL","MDA","ISL",2000,498,352,2,0,0,0,3584.765,0,0,0,35331.9243637343,2697.05216138316,280439,4202659
"7237","MDA_ISL","MDA","ISL",2005,498,352,7,0,0,0,3584.765,0,0,0,40870.774459084,3836.03375555162,294976,4159296
"7238","MDA_ISL","MDA","ISL",2010,498,352,7,0,0,0,3584.765,0,0,0,40309.0233756715,4573.58198211813,320342,4086090
"7239","MDA_ISL","MDA","ISL",2015,498,352,5,0,0,0,3584.765,0,0,0,44406.3045338557,5516.12339497207,330237,4070705
"7240","MDA_ISL","MDA","ISL",2020,498,352,14,0,0,0,3584.765,0,0,0,47543.609714009,6062.26960343227,341250,4033963
"7241","MDG_ISL","MDG","ISL",2000,450,352,0,0,0,0,10953.2,0,0,0,35331.9243637343,1635.39862337813,280439,15766806
"7242","MDG_ISL","MDG","ISL",2005,450,352,0,0,0,0,10953.2,0,0,0,40870.774459084,1577.33284368237,294976,18336722
"7243","MDG_ISL","MDG","ISL",2010,450,352,1,0,0,0,10953.2,0,0,0,40309.0233756715,1568.2186664359,320342,21151640
"7244","MDG_ISL","MDG","ISL",2015,450,352,0,0,0,0,10953.2,0,0,0,44406.3045338557,1560.19944257542,330237,24234080
"7245","MDG_ISL","MDG","ISL",2020,450,352,0,0,0,0,10953.2,0,0,0,47543.609714009,1534.65248104056,341250,27691019
"7246","MEX_ISL","MEX","ISL",2000,484,352,7,0,0,0,7460.195,0,0,0,35331.9243637343,15580.6725040119,280439,98899845
"7247","MEX_ISL","MEX","ISL",2005,484,352,26,0,0,0,7460.195,0,0,0,40870.774459084,15687.1964569488,294976,106005199
