country,coub,fborn,sex,edu_lfs,edu_cen,age_lfs,age_cen,number,reg_oecd_2000,reg_oecd_2010,reg_regions
FIN,SGP,1,2,2,2,1,2,1,0,0,ASIA
FIN,SGP,1,2,2,2,2,3,3,0,0,ASIA
FIN,SGP,1,2,2,2,2,4,3,0,0,ASIA
FIN,SGP,1,2,2,2,2,5,5,0,0,ASIA
FIN,SGP,1,2,2,2,2,6,4,0,0,ASIA
FIN,SGP,1,2,3,3,1,2,1,0,0,ASIA
FIN,SGP,1,2,3,3,2,3,2,0,0,ASIA
FIN,SGP,1,2,3,3,2,4,3,0,0,ASIA
FIN,SGP,1,2,3,3,2,5,1,0,0,ASIA
FIN,SGP,1,2,3,3,2,6,3,0,0,ASIA
FIN,SGP,1,2,3,3,2,8,1,0,0,ASIA
FIN,SLB,1,1,1,1,2,4,1,0,0,OCEA
FIN,SLB,1,1,1,1,2,5,1,0,0,OCEA
FIN,SLB,1,1,3,3,2,6,1,0,0,OCEA
FIN,SLB,1,2,1,1,2,6,1,0,0,OCEA
FIN,SLE,1,1,1,1,1,1,11,0,0,AFRI
FIN,SLE,1,1,1,1,1,2,3,0,0,AFRI
FIN,SLE,1,1,1,1,2,3,4,0,0,AFRI
FIN,SLE,1,1,1,1,2,5,8,0,0,AFRI
FIN,SLE,1,1,1,1,2,6,3,0,0,AFRI
FIN,SLE,1,1,1,1,2,8,1,0,0,AFRI
FIN,SLE,1,1,1,1,2,9,2,0,0,AFRI
FIN,SLE,1,1,1,1,3,11,2,0,0,AFRI
FIN,SLE,1,1,2,2,1,2,1,0,0,AFRI
FIN,SLE,1,1,2,2,2,4,1,0,0,AFRI
FIN,SLE,1,1,2,2,2,5,2,0,0,AFRI
FIN,SLE,1,1,2,2,2,6,3,0,0,AFRI
FIN,SLE,1,1,2,2,2,7,7,0,0,AFRI
FIN,SLE,1,1,2,2,2,8,1,0,0,AFRI
FIN,SLE,1,1,2,2,2,9,1,0,0,AFRI
FIN,SLE,1,1,3,3,2,4,1,0,0,AFRI
FIN,SLE,1,1,3,3,2,5,3,0,0,AFRI
FIN,SLE,1,1,3,3,2,6,2,0,0,AFRI
FIN,SLE,1,1,3,3,2,7,4,0,0,AFRI
FIN,SLE,1,1,3,3,2,8,2,0,0,AFRI
FIN,SLE,1,2,1,1,1,2,2,0,0,AFRI
FIN,SLE,1,2,1,1,2,3,2,0,0,AFRI
FIN,SLE,1,2,1,1,2,4,2,0,0,AFRI
FIN,SLE,1,2,1,1,2,5,1,0,0,AFRI
FIN,SLE,1,2,1,1,2,6,1,0,0,AFRI
FIN,SLE,1,2,1,1,2,7,1,0,0,AFRI
FIN,SLE,1,2,2,2,2,5,4,0,0,AFRI
FIN,SLV,1,1,1,1,2,3,2,0,0,SCAC
FIN,SLV,1,1,1,1,2,4,1,0,0,SCAC
FIN,SLV,1,1,1,1,2,5,3,0,0,SCAC
FIN,SLV,1,1,2,2,1,2,3,0,0,SCAC
FIN,SLV,1,1,2,2,2,4,1,0,0,SCAC
FIN,SLV,1,1,2,2,2,5,1,0,0,SCAC
FIN,SLV,1,1,2,2,2,7,1,0,0,SCAC
FIN,SLV,1,1,3,3,2,3,1,0,0,SCAC
FIN,SLV,1,1,3,3,2,5,1,0,0,SCAC
FIN,SLV,1,2,1,1,1,1,2,0,0,SCAC
FIN,SLV,1,2,1,1,1,2,1,0,0,SCAC
FIN,SLV,1,2,1,1,2,3,3,0,0,SCAC
FIN,SLV,1,2,1,1,2,4,2,0,0,SCAC
FIN,SLV,1,2,1,1,2,5,2,0,0,SCAC
FIN,SLV,1,2,1,1,2,6,3,0,0,SCAC
FIN,SLV,1,2,1,1,2,7,2,0,0,SCAC
FIN,SLV,1,2,1,1,2,10,1,0,0,SCAC
FIN,SLV,1,2,2,2,1,2,1,0,0,SCAC
FIN,SLV,1,2,2,2,2,4,1,0,0,SCAC
FIN,SLV,1,2,2,2,2,5,1,0,0,SCAC
FIN,SLV,1,2,2,2,2,6,1,0,0,SCAC
FIN,SLV,1,2,3,3,1,2,1,0,0,SCAC
FIN,SLV,1,2,3,3,2,3,1,0,0,SCAC
FIN,SLV,1,2,3,3,2,4,3,0,0,SCAC
FIN,SLV,1,2,3,3,2,5,1,0,0,SCAC
FIN,SLV,1,2,3,3,2,6,1,0,0,SCAC
FIN,SOM,1,1,1,1,1,1,480,0,0,AFRI
FIN,SOM,1,1,1,1,1,2,342,0,0,AFRI
FIN,SOM,1,1,1,1,2,3,218,0,0,AFRI
FIN,SOM,1,1,1,1,2,4,115,0,0,AFRI
FIN,SOM,1,1,1,1,2,5,148,0,0,AFRI
FIN,SOM,1,1,1,1,2,6,90,0,0,AFRI
FIN,SOM,1,1,1,1,2,7,88,0,0,AFRI
FIN,SOM,1,1,1,1,2,8,40,0,0,AFRI
FIN,SOM,1,1,1,1,2,9,37,0,0,AFRI
FIN,SOM,1,1,1,1,2,10,29,0,0,AFRI
FIN,SOM,1,1,1,1,3,11,19,0,0,AFRI
FIN,SOM,1,1,1,1,3,12,18,0,0,AFRI
FIN,SOM,1,1,2,2,1,1,5,0,0,AFRI
FIN,SOM,1,1,2,2,1,2,75,0,0,AFRI
FIN,SOM,1,1,2,2,2,3,86,0,0,AFRI
FIN,SOM,1,1,2,2,2,4,76,0,0,AFRI
FIN,SOM,1,1,2,2,2,5,194,0,0,AFRI
FIN,SOM,1,1,2,2,2,6,113,0,0,AFRI
FIN,SOM,1,1,2,2,2,7,64,0,0,AFRI
FIN,SOM,1,1,2,2,2,8,17,0,0,AFRI
FIN,SOM,1,1,2,2,2,9,11,0,0,AFRI
FIN,SOM,1,1,2,2,2,10,2,0,0,AFRI
FIN,SOM,1,1,2,2,3,11,2,0,0,AFRI
FIN,SOM,1,1,3,3,1,2,2,0,0,AFRI
FIN,SOM,1,1,3,3,2,3,13,0,0,AFRI
FIN,SOM,1,1,3,3,2,4,29,0,0,AFRI
FIN,SOM,1,1,3,3,2,5,73,0,0,AFRI
FIN,SOM,1,1,3,3,2,6,73,0,0,AFRI
FIN,SOM,1,1,3,3,2,7,19,0,0,AFRI
FIN,SOM,1,1,3,3,2,8,10,0,0,AFRI
FIN,SOM,1,1,3,3,2,9,4,0,0,AFRI
FIN,SOM,1,1,3,3,2,10,5,0,0,AFRI
FIN,SOM,1,1,3,3,3,11,2,0,0,AFRI
FIN,SOM,1,1,3,4,2,4,1,0,0,AFRI
FIN,SOM,1,1,3,4,2,6,1,0,0,AFRI
FIN,SOM,1,1,3,4,2,8,2,0,0,AFRI
FIN,SOM,1,2,1,1,1,1,385,0,0,AFRI
FIN,SOM,1,2,1,1,1,2,279,0,0,AFRI
FIN,SOM,1,2,1,1,2,3,298,0,0,AFRI
FIN,SOM,1,2,1,1,2,4,250,0,0,AFRI
FIN,SOM,1,2,1,1,2,5,250,0,0,AFRI
FIN,SOM,1,2,1,1,2,6,145,0,0,AFRI
FIN,SOM,1,2,1,1,2,7,94,0,0,AFRI
FIN,SOM,1,2,1,1,2,8,63,0,0,AFRI
FIN,SOM,1,2,1,1,2,9,49,0,0,AFRI
FIN,SOM,1,2,1,1,2,10,33,0,0,AFRI
FIN,SOM,1,2,1,1,3,11,15,0,0,AFRI
FIN,SOM,1,2,1,1,3,12,19,0,0,AFRI
FIN,SOM,1,2,2,2,1,1,5,0,0,AFRI
FIN,SOM,1,2,2,2,1,2,45,0,0,AFRI
FIN,SOM,1,2,2,2,2,3,41,0,0,AFRI
FIN,SOM,1,2,2,2,2,4,40,0,0,AFRI
FIN,SOM,1,2,2,2,2,5,76,0,0,AFRI
FIN,SOM,1,2,2,2,2,6,37,0,0,AFRI
FIN,SOM,1,2,2,2,2,7,11,0,0,AFRI
FIN,SOM,1,2,2,2,2,8,2,0,0,AFRI
FIN,SOM,1,2,3,3,1,2,1,0,0,AFRI
FIN,SOM,1,2,3,3,2,3,3,0,0,AFRI
FIN,SOM,1,2,3,3,2,4,6,0,0,AFRI
FIN,SOM,1,2,3,3,2,5,8,0,0,AFRI
FIN,SOM,1,2,3,3,2,6,6,0,0,AFRI
FIN,SOM,1,2,3,3,2,7,4,0,0,AFRI
FIN,SOM,1,2,3,3,2,8,1,0,0,AFRI
FIN,SOM,1,2,3,3,2,9,1,0,0,AFRI
FIN,SOM,1,2,3,3,2,10,2,0,0,AFRI
FIN,SOM,1,2,3,4,2,5,1,0,0,AFRI
FIN,SOM,1,2,3,4,2,6,1,0,0,AFRI
FIN,SUR,1,1,1,1,2,3,1,0,0,SCAC
FIN,SUR,1,1,1,1,3,11,1,0,0,SCAC
FIN,SUR,1,2,1,1,2,4,1,0,0,SCAC
FIN,SUR,1,2,3,3,2,4,1,0,0,SCAC
FIN,SWE,1,1,1,1,1,1,936,1,1,EURO
FIN,SWE,1,1,1,1,1,2,723,1,1,EURO
FIN,SWE,1,1,1,1,2,3,869,1,1,EURO
FIN,SWE,1,1,1,1,2,4,644,1,1,EURO
FIN,SWE,1,1,1,1,2,5,483,1,1,EURO
FIN,SWE,1,1,1,1,2,6,263,1,1,EURO
FIN,SWE,1,1,1,1,2,7,198,1,1,EURO
FIN,SWE,1,1,1,1,2,8,170,1,1,EURO
FIN,SWE,1,1,1,1,2,9,147,1,1,EURO
FIN,SWE,1,1,1,1,2,10,215,1,1,EURO
FIN,SWE,1,1,1,1,3,11,74,1,1,EURO
FIN,SWE,1,1,1,1,3,12,99,1,1,EURO
FIN,SWE,1,1,2,2,1,1,120,1,1,EURO
FIN,SWE,1,1,2,2,1,2,1352,1,1,EURO
FIN,SWE,1,1,2,2,2,3,1780,1,1,EURO
FIN,SWE,1,1,2,2,2,4,1397,1,1,EURO
FIN,SWE,1,1,2,2,2,5,1110,1,1,EURO
FIN,SWE,1,1,2,2,2,6,403,1,1,EURO
FIN,SWE,1,1,2,2,2,7,234,1,1,EURO
FIN,SWE,1,1,2,2,2,8,159,1,1,EURO
FIN,SWE,1,1,2,2,2,9,68,1,1,EURO
FIN,SWE,1,1,2,2,2,10,87,1,1,EURO
FIN,SWE,1,1,2,2,3,11,18,1,1,EURO
FIN,SWE,1,1,2,2,3,12,13,1,1,EURO
FIN,SWE,1,1,3,3,1,2,26,1,1,EURO
FIN,SWE,1,1,3,3,2,3,536,1,1,EURO
FIN,SWE,1,1,3,3,2,4,674,1,1,EURO
FIN,SWE,1,1,3,3,2,5,544,1,1,EURO
FIN,SWE,1,1,3,3,2,6,256,1,1,EURO
FIN,SWE,1,1,3,3,2,7,142,1,1,EURO
FIN,SWE,1,1,3,3,2,8,119,1,1,EURO
FIN,SWE,1,1,3,3,2,9,87,1,1,EURO
FIN,SWE,1,1,3,3,2,10,114,1,1,EURO
FIN,SWE,1,1,3,3,3,11,31,1,1,EURO
FIN,SWE,1,1,3,3,3,12,17,1,1,EURO
FIN,SWE,1,1,3,4,2,3,1,1,1,EURO
FIN,SWE,1,1,3,4,2,4,12,1,1,EURO
FIN,SWE,1,1,3,4,2,5,16,1,1,EURO
FIN,SWE,1,1,3,4,2,6,7,1,1,EURO
FIN,SWE,1,1,3,4,2,7,7,1,1,EURO
FIN,SWE,1,1,3,4,2,8,16,1,1,EURO
FIN,SWE,1,1,3,4,2,9,10,1,1,EURO
FIN,SWE,1,1,3,4,2,10,8,1,1,EURO
FIN,SWE,1,1,3,4,3,11,7,1,1,EURO
FIN,SWE,1,1,3,4,3,12,4,1,1,EURO
FIN,SWE,1,2,1,1,1,1,860,1,1,EURO
FIN,SWE,1,2,1,1,1,2,597,1,1,EURO
FIN,SWE,1,2,1,1,2,3,599,1,1,EURO
FIN,SWE,1,2,1,1,2,4,404,1,1,EURO
FIN,SWE,1,2,1,1,2,5,329,1,1,EURO
FIN,SWE,1,2,1,1,2,6,161,1,1,EURO
FIN,SWE,1,2,1,1,2,7,144,1,1,EURO
FIN,SWE,1,2,1,1,2,8,134,1,1,EURO
FIN,SWE,1,2,1,1,2,9,92,1,1,EURO
FIN,SWE,1,2,1,1,2,10,144,1,1,EURO
FIN,SWE,1,2,1,1,3,11,47,1,1,EURO
FIN,SWE,1,2,1,1,3,12,121,1,1,EURO
FIN,SWE,1,2,2,2,1,1,119,1,1,EURO
FIN,SWE,1,2,2,2,1,2,1291,1,1,EURO
FIN,SWE,1,2,2,2,2,3,1582,1,1,EURO
FIN,SWE,1,2,2,2,2,4,1059,1,1,EURO
FIN,SWE,1,2,2,2,2,5,868,1,1,EURO
FIN,SWE,1,2,2,2,2,6,394,1,1,EURO
FIN,SWE,1,2,2,2,2,7,223,1,1,EURO
FIN,SWE,1,2,2,2,2,8,169,1,1,EURO
FIN,SWE,1,2,2,2,2,9,63,1,1,EURO
FIN,SWE,1,2,2,2,2,10,117,1,1,EURO
FIN,SWE,1,2,2,2,3,11,17,1,1,EURO
FIN,SWE,1,2,2,2,3,12,37,1,1,EURO
FIN,SWE,1,2,3,3,1,2,115,1,1,EURO
FIN,SWE,1,2,3,3,2,3,867,1,1,EURO
FIN,SWE,1,2,3,3,2,4,1016,1,1,EURO
FIN,SWE,1,2,3,3,2,5,812,1,1,EURO
FIN,SWE,1,2,3,3,2,6,318,1,1,EURO
FIN,SWE,1,2,3,3,2,7,199,1,1,EURO
FIN,SWE,1,2,3,3,2,8,126,1,1,EURO
FIN,SWE,1,2,3,3,2,9,76,1,1,EURO
FIN,SWE,1,2,3,3,2,10,101,1,1,EURO
FIN,SWE,1,2,3,3,3,11,35,1,1,EURO
FIN,SWE,1,2,3,3,3,12,25,1,1,EURO
FIN,SWE,1,2,3,4,2,4,5,1,1,EURO
FIN,SWE,1,2,3,4,2,5,6,1,1,EURO
FIN,SWE,1,2,3,4,2,6,6,1,1,EURO
FIN,SWE,1,2,3,4,2,7,3,1,1,EURO
FIN,SWE,1,2,3,4,2,8,4,1,1,EURO
FIN,SWE,1,2,3,4,2,9,4,1,1,EURO
FIN,SWE,1,2,3,4,2,10,1,1,1,EURO
FIN,SWE,1,2,3,4,3,11,1,1,1,EURO
FIN,SWZ,1,1,1,1,1,1,1,0,0,AFRI
FIN,SWZ,1,1,1,1,1,2,2,0,0,AFRI
FIN,SWZ,1,1,1,1,2,4,1,0,0,AFRI
FIN,SWZ,1,1,1,1,2,5,1,0,0,AFRI
FIN,SWZ,1,2,1,1,1,1,1,0,0,AFRI
FIN,SWZ,1,2,1,1,1,2,1,0,0,AFRI
FIN,SWZ,1,2,1,1,2,3,1,0,0,AFRI
FIN,SWZ,1,2,1,1,2,9,1,0,0,AFRI
FIN,SWZ,1,2,2,2,1,2,2,0,0,AFRI
FIN,SYC,1,1,1,1,3,11,1,0,0,AFRI
FIN,SYC,1,1,1,1,3,12,1,0,0,AFRI
FIN,SYC,1,2,1,1,2,4,1,0,0,AFRI
FIN,SYC,1,2,1,1,2,5,1,0,0,AFRI
FIN,SYC,1,2,2,2,2,5,1,0,0,AFRI
FIN,SYC,1,2,2,2,2,6,1,0,0,AFRI
FIN,SYR,1,1,1,1,1,1,10,0,0,ASIA
FIN,SYR,1,1,1,1,1,2,8,0,0,ASIA
FIN,SYR,1,1,1,1,2,3,14,0,0,ASIA
FIN,SYR,1,1,1,1,2,4,13,0,0,ASIA
FIN,SYR,1,1,1,1,2,5,15,0,0,ASIA
FIN,SYR,1,1,1,1,2,6,18,0,0,ASIA
FIN,SYR,1,1,1,1,2,7,8,0,0,ASIA
FIN,SYR,1,1,1,1,2,8,2,0,0,ASIA
FIN,SYR,1,1,1,1,2,9,5,0,0,ASIA
FIN,SYR,1,1,1,1,2,10,1,0,0,ASIA
FIN,SYR,1,1,1,1,3,11,1,0,0,ASIA
FIN,SYR,1,1,2,2,1,2,4,0,0,ASIA
FIN,SYR,1,1,2,2,2,3,2,0,0,ASIA
FIN,SYR,1,1,2,2,2,4,8,0,0,ASIA
FIN,SYR,1,1,2,2,2,5,6,0,0,ASIA
FIN,SYR,1,1,2,2,2,6,7,0,0,ASIA
FIN,SYR,1,1,2,2,2,7,3,0,0,ASIA
FIN,SYR,1,1,2,2,2,8,1,0,0,ASIA
FIN,SYR,1,1,2,2,2,9,1,0,0,ASIA
FIN,SYR,1,1,2,2,2,10,1,0,0,ASIA
FIN,SYR,1,1,2,2,3,11,1,0,0,ASIA
FIN,SYR,1,1,3,3,2,3,2,0,0,ASIA
FIN,SYR,1,1,3,3,2,4,5,0,0,ASIA
FIN,SYR,1,1,3,3,2,5,7,0,0,ASIA
FIN,SYR,1,1,3,3,2,6,11,0,0,ASIA
FIN,SYR,1,1,3,3,2,7,8,0,0,ASIA
FIN,SYR,1,1,3,3,2,8,2,0,0,ASIA
FIN,SYR,1,1,3,3,2,9,2,0,0,ASIA
FIN,SYR,1,1,3,3,2,10,2,0,0,ASIA
FIN,SYR,1,1,3,3,3,12,1,0,0,ASIA
FIN,SYR,1,1,3,4,2,6,2,0,0,ASIA
FIN,SYR,1,1,3,4,2,7,2,0,0,ASIA
FIN,SYR,1,1,3,4,2,8,2,0,0,ASIA
FIN,SYR,1,2,1,1,1,1,14,0,0,ASIA
FIN,SYR,1,2,1,1,1,2,9,0,0,ASIA
FIN,SYR,1,2,1,1,2,3,13,0,0,ASIA
FIN,SYR,1,2,1,1,2,4,7,0,0,ASIA
FIN,SYR,1,2,1,1,2,5,7,0,0,ASIA
FIN,SYR,1,2,1,1,2,6,3,0,0,ASIA
FIN,SYR,1,2,1,1,2,7,5,0,0,ASIA
FIN,SYR,1,2,1,1,2,8,1,0,0,ASIA
FIN,SYR,1,2,1,1,2,9,2,0,0,ASIA
FIN,SYR,1,2,1,1,2,10,1,0,0,ASIA
FIN,SYR,1,2,1,1,3,11,1,0,0,ASIA
FIN,SYR,1,2,1,1,3,12,3,0,0,ASIA
FIN,SYR,1,2,2,2,1,1,1,0,0,ASIA
FIN,SYR,1,2,2,2,1,2,2,0,0,ASIA
FIN,SYR,1,2,2,2,2,3,4,0,0,ASIA
FIN,SYR,1,2,2,2,2,4,5,0,0,ASIA
FIN,SYR,1,2,2,2,2,5,4,0,0,ASIA
FIN,SYR,1,2,2,2,2,6,5,0,0,ASIA
FIN,SYR,1,2,2,2,2,7,2,0,0,ASIA
FIN,SYR,1,2,2,2,2,9,1,0,0,ASIA
FIN,SYR,1,2,2,2,2,10,1,0,0,ASIA
FIN,SYR,1,2,3,3,2,3,3,0,0,ASIA
FIN,SYR,1,2,3,3,2,4,1,0,0,ASIA
FIN,SYR,1,2,3,3,2,5,3,0,0,ASIA
FIN,SYR,1,2,3,3,2,6,5,0,0,ASIA
FIN,SYR,1,2,3,3,2,7,4,0,0,ASIA
FIN,SYR,1,2,3,3,2,8,1,0,0,ASIA
FIN,SYR,1,2,3,3,2,9,1,0,0,ASIA
FIN,SYR,1,2,3,3,2,10,1,0,0,ASIA
FIN,SYR,1,2,3,4,2,6,1,0,0,ASIA
FIN,SYR,1,2,3,4,2,7,1,0,0,ASIA
FIN,TCD,1,1,1,1,3,11,1,0,0,AFRI
FIN,TCD,1,1,3,3,2,5,1,0,0,AFRI
FIN,TCD,1,1,3,3,2,6,1,0,0,AFRI
FIN,TCD,1,1,3,3,2,7,1,0,0,AFRI
FIN,TGO,1,1,1,1,1,1,1,0,0,AFRI
FIN,TGO,1,1,1,1,1,2,1,0,0,AFRI
FIN,TGO,1,1,1,1,2,3,1,0,0,AFRI
FIN,TGO,1,1,1,1,2,4,2,0,0,AFRI
FIN,TGO,1,1,1,1,2,5,1,0,0,AFRI
FIN,TGO,1,1,1,1,2,6,3,0,0,AFRI
FIN,TGO,1,1,2,2,2,4,1,0,0,AFRI
FIN,TGO,1,1,2,2,2,5,2,0,0,AFRI
FIN,TGO,1,1,2,2,2,7,1,0,0,AFRI
FIN,TGO,1,1,2,2,2,10,1,0,0,AFRI
FIN,TGO,1,1,2,2,3,11,1,0,0,AFRI
FIN,TGO,1,1,3,3,2,3,1,0,0,AFRI
FIN,TGO,1,1,3,3,2,4,1,0,0,AFRI
FIN,TGO,1,1,3,3,2,5,1,0,0,AFRI
FIN,TGO,1,1,3,3,2,6,4,0,0,AFRI
FIN,TGO,1,1,3,3,2,7,1,0,0,AFRI
FIN,TGO,1,1,3,3,2,8,1,0,0,AFRI
FIN,TGO,1,2,1,1,1,1,2,0,0,AFRI
FIN,TGO,1,2,1,1,1,2,1,0,0,AFRI
FIN,TGO,1,2,1,1,2,3,1,0,0,AFRI
FIN,TGO,1,2,1,1,2,4,1,0,0,AFRI
FIN,TGO,1,2,1,1,2,6,1,0,0,AFRI
FIN,THA,1,1,1,1,1,1,153,0,0,ASIA
FIN,THA,1,1,1,1,1,2,60,0,0,ASIA
FIN,THA,1,1,1,1,2,3,26,0,0,ASIA
FIN,THA,1,1,1,1,2,4,24,0,0,ASIA
FIN,THA,1,1,1,1,2,5,21,0,0,ASIA
FIN,THA,1,1,1,1,2,6,12,0,0,ASIA
FIN,THA,1,1,1,1,2,7,12,0,0,ASIA
FIN,THA,1,1,1,1,2,8,6,0,0,ASIA
FIN,THA,1,1,1,1,3,11,2,0,0,ASIA
FIN,THA,1,1,1,1,3,12,1,0,0,ASIA
FIN,THA,1,1,2,2,1,1,5,0,0,ASIA
FIN,THA,1,1,2,2,1,2,26,0,0,ASIA
FIN,THA,1,1,2,2,2,3,15,0,0,ASIA
FIN,THA,1,1,2,2,2,4,11,0,0,ASIA
FIN,THA,1,1,2,2,2,5,5,0,0,ASIA
FIN,THA,1,1,2,2,2,6,3,0,0,ASIA
FIN,THA,1,1,3,3,1,2,2,0,0,ASIA
FIN,THA,1,1,3,3,2,3,4,0,0,ASIA
FIN,THA,1,1,3,3,2,4,3,0,0,ASIA
FIN,THA,1,1,3,3,2,5,3,0,0,ASIA
FIN,THA,1,1,3,3,2,6,1,0,0,ASIA
FIN,THA,1,1,3,3,2,7,2,0,0,ASIA
FIN,THA,1,1,3,3,2,8,1,0,0,ASIA
FIN,THA,1,1,3,3,2,9,1,0,0,ASIA
FIN,THA,1,1,3,3,2,10,1,0,0,ASIA
FIN,THA,1,1,3,4,2,10,1,0,0,ASIA
FIN,THA,1,2,1,1,1,1,154,0,0,ASIA
FIN,THA,1,2,1,1,1,2,144,0,0,ASIA
FIN,THA,1,2,1,1,2,3,349,0,0,ASIA
FIN,THA,1,2,1,1,2,4,435,0,0,ASIA
FIN,THA,1,2,1,1,2,5,454,0,0,ASIA
FIN,THA,1,2,1,1,2,6,317,0,0,ASIA
FIN,THA,1,2,1,1,2,7,185,0,0,ASIA
FIN,THA,1,2,1,1,2,8,57,0,0,ASIA
FIN,THA,1,2,1,1,2,9,34,0,0,ASIA
FIN,THA,1,2,1,1,2,10,5,0,0,ASIA
FIN,THA,1,2,1,1,3,11,3,0,0,ASIA
FIN,THA,1,2,2,2,1,1,9,0,0,ASIA
FIN,THA,1,2,2,2,1,2,41,0,0,ASIA
FIN,THA,1,2,2,2,2,3,53,0,0,ASIA
FIN,THA,1,2,2,2,2,4,56,0,0,ASIA
FIN,THA,1,2,2,2,2,5,60,0,0,ASIA
FIN,THA,1,2,2,2,2,6,49,0,0,ASIA
FIN,THA,1,2,2,2,2,7,25,0,0,ASIA
FIN,THA,1,2,2,2,2,8,7,0,0,ASIA
FIN,THA,1,2,2,2,2,9,5,0,0,ASIA
FIN,THA,1,2,2,2,2,10,1,0,0,ASIA
FIN,THA,1,2,3,3,1,2,8,0,0,ASIA
FIN,THA,1,2,3,3,2,3,32,0,0,ASIA
FIN,THA,1,2,3,3,2,4,26,0,0,ASIA
FIN,THA,1,2,3,3,2,5,23,0,0,ASIA
FIN,THA,1,2,3,3,2,6,19,0,0,ASIA
FIN,THA,1,2,3,3,2,7,11,0,0,ASIA
FIN,THA,1,2,3,3,2,8,5,0,0,ASIA
FIN,THA,1,2,3,3,2,9,1,0,0,ASIA
FIN,THA,1,2,3,3,2,10,1,0,0,ASIA
FIN,THA,1,2,3,4,2,3,1,0,0,ASIA
FIN,TON,1,1,2,2,2,6,1,0,0,OCEA
FIN,TTO,1,1,1,1,1,1,2,0,0,SCAC
FIN,TTO,1,1,1,1,2,3,1,0,0,SCAC
FIN,TTO,1,1,1,1,2,4,1,0,0,SCAC
FIN,TTO,1,1,1,1,2,7,3,0,0,SCAC
FIN,TTO,1,1,1,1,3,11,1,0,0,SCAC
FIN,TTO,1,1,3,3,2,3,1,0,0,SCAC
FIN,TTO,1,2,1,1,1,2,1,0,0,SCAC
FIN,TTO,1,2,1,1,2,3,1,0,0,SCAC
FIN,TTO,1,2,1,1,2,4,1,0,0,SCAC
FIN,TTO,1,2,1,1,2,6,4,0,0,SCAC
FIN,TTO,1,2,1,1,2,7,1,0,0,SCAC
FIN,TTO,1,2,1,1,2,9,1,0,0,SCAC
FIN,TTO,1,2,1,1,2,10,1,0,0,SCAC
FIN,TTO,1,2,2,2,2,7,1,0,0,SCAC
FIN,TTO,1,2,3,3,2,5,1,0,0,SCAC
FIN,TTO,1,2,3,4,2,10,1,0,0,SCAC
FIN,TUN,1,1,1,1,1,1,3,0,0,AFRI
FIN,TUN,1,1,1,1,1,2,15,0,0,AFRI
FIN,TUN,1,1,1,1,2,3,29,0,0,AFRI
FIN,TUN,1,1,1,1,2,4,38,0,0,AFRI
FIN,TUN,1,1,1,1,2,5,35,0,0,AFRI
FIN,TUN,1,1,1,1,2,6,47,0,0,AFRI
FIN,TUN,1,1,1,1,2,7,28,0,0,AFRI
FIN,TUN,1,1,1,1,2,8,8,0,0,AFRI
FIN,TUN,1,1,1,1,2,9,7,0,0,AFRI
FIN,TUN,1,1,1,1,2,10,3,0,0,AFRI
FIN,TUN,1,1,2,2,1,2,2,0,0,AFRI
FIN,TUN,1,1,2,2,2,3,8,0,0,AFRI
FIN,TUN,1,1,2,2,2,4,13,0,0,AFRI
FIN,TUN,1,1,2,2,2,5,18,0,0,AFRI
FIN,TUN,1,1,2,2,2,6,27,0,0,AFRI
FIN,TUN,1,1,2,2,2,7,10,0,0,AFRI
FIN,TUN,1,1,2,2,2,8,8,0,0,AFRI
FIN,TUN,1,1,2,2,2,9,4,0,0,AFRI
FIN,TUN,1,1,2,2,2,10,1,0,0,AFRI
FIN,TUN,1,1,3,3,2,3,5,0,0,AFRI
FIN,TUN,1,1,3,3,2,4,3,0,0,AFRI
FIN,TUN,1,1,3,3,2,5,3,0,0,AFRI
FIN,TUN,1,1,3,3,2,6,6,0,0,AFRI
FIN,TUN,1,1,3,3,2,7,2,0,0,AFRI
FIN,TUN,1,1,3,3,2,8,4,0,0,AFRI
FIN,TUN,1,1,3,3,2,9,1,0,0,AFRI
FIN,TUN,1,1,3,4,2,4,5,0,0,AFRI
FIN,TUN,1,1,3,4,2,5,2,0,0,AFRI
FIN,TUN,1,1,3,4,2,7,1,0,0,AFRI
FIN,TUN,1,1,3,4,2,10,1,0,0,AFRI
FIN,TUN,1,1,3,4,3,11,1,0,0,AFRI
FIN,TUN,1,2,1,1,1,1,1,0,0,AFRI
FIN,TUN,1,2,1,1,1,2,12,0,0,AFRI
FIN,TUN,1,2,1,1,2,3,13,0,0,AFRI
FIN,TUN,1,2,1,1,2,4,14,0,0,AFRI
FIN,TUN,1,2,1,1,2,5,6,0,0,AFRI
FIN,TUN,1,2,1,1,2,6,6,0,0,AFRI
FIN,TUN,1,2,1,1,2,7,1,0,0,AFRI
FIN,TUN,1,2,1,1,2,8,1,0,0,AFRI
FIN,TUN,1,2,1,1,3,12,1,0,0,AFRI
FIN,TUN,1,2,2,2,1,2,4,0,0,AFRI
FIN,TUN,1,2,2,2,2,3,5,0,0,AFRI
FIN,TUN,1,2,2,2,2,4,3,0,0,AFRI
FIN,TUN,1,2,2,2,2,5,2,0,0,AFRI
FIN,TUN,1,2,2,2,2,6,2,0,0,AFRI
FIN,TUN,1,2,2,2,2,7,1,0,0,AFRI
FIN,TUN,1,2,3,3,2,4,1,0,0,AFRI
